Labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
anger,13035792.0,9060874.0,7497066.0,6184707.0,95757784.0,6855992.0,179183485.0,1322901523.0,501805917.0,724653160.0,2593304942.0,2598723210.0,2491608417.0,2587512746.0,1120827762.0,1107772716.0,2085723697.0,2567366450.0,2517165005.0,2526359340.0,2576836836.0,47217089.0,46415932.0,40727640.0,40933576.0,52905500.0,71827733.0,86424297.0,84696103.0,72910662.0,44115712.0,1895296489.0,1175629422.0,123848387.0,258068401.0,562555977.0,917126237.0,2201506085.0,2598094274.0,2599856989.0,2590301429.0,2599146844.0,1909111085.0,1892580557.0,2562375230.0,2475515850.0,2600960960.0,2588315200.0,2601000000.0,562555977.0,917126237.0,2201506085.0,2598094274.0,2599856989.0,2590301429.0,2599146844.0,84696103.0,72910662.0,44115712.0,1895296489.0,1175629422.0,123848387.0,258068401.0,47217089.0,46415932.0,40727640.0,40933576.0,52905500.0,71827733.0,86424297.0,1120827762.0,1107772716.0,2085723697.0,2567366450.0,2517165005.0,2526359340.0,2576836836.0,1322901523.0,501805917.0,724653160.0,2593304942.0,2598723210.0,2491608417.0,2587512746.0,656952.0,550498.0,490722.0,454465.0,1040130.0,437578.0,1419279.0,6683505.0,4047365.0,4981198.0,10180230.0,10194478.0,9921617.0,10167344.0,6077102.0,6121186.0,8809333.0,10107864.0,9966801.0,9990104.0,10133914.0,1249053.0,1239970.0,1162190.0,1162170.0,1313958.0,1525957.0,1673015.0,1679681.0,1566242.0,1229542.0,8314635.0,6304746.0,2049245.0,2941099.0,4348517.0,5592733.0,9138903.0,10192350.0,10197217.0,10171905.0,10195566.0,8322817.0,8279593.0,10089778.0,9847698.0,10199918.0,10164982.0,10200000.0,4348517.0,5592733.0,9138903.0,10192350.0,10197217.0,10171905.0,10195566.0,1679681.0,1566242.0,1229542.0,8314635.0,6304746.0,2049245.0,2941099.0,1249053.0,1239970.0,1162190.0,1162170.0,1313958.0,1525957.0,1673015.0,6077102.0,6121186.0,8809333.0,10107864.0,9966801.0,9990104.0,10133914.0,6683505.0,4047365.0,4981198.0,10180230.0,10194478.0,9921617.0,10167344.0
anger,7728073.0,5359505.0,4533416.0,3695802.0,79913434.0,4518410.0,155118607.0,823610374.0,299426068.0,438465028.0,2583807532.0,2592932856.0,2378173466.0,2575320988.0,662698153.0,653434973.0,1793491731.0,2508078233.0,2360704927.0,2394606282.0,2550827938.0,27935825.0,27502248.0,24153467.0,24379987.0,31729399.0,43190936.0,51937877.0,50060494.0,43232966.0,25339146.0,1416952035.0,707905305.0,77620678.0,170263908.0,332190301.0,541184965.0,1873747535.0,2597129944.0,2598287936.0,2570739185.0,2596128672.0,1520258262.0,1493099121.0,2501525117.0,2229708799.0,2600839276.0,2587777976.0,2601000000.0,332190301.0,541184965.0,1873747535.0,2597129944.0,2598287936.0,2570739185.0,2596128672.0,50060494.0,43232966.0,25339146.0,1416952035.0,707905305.0,77620678.0,170263908.0,27935825.0,27502248.0,24153467.0,24379987.0,31729399.0,43190936.0,51937877.0,662698153.0,653434973.0,1793491731.0,2508078233.0,2360704927.0,2394606282.0,2550827938.0,823610374.0,299426068.0,438465028.0,2583807532.0,2592932856.0,2378173466.0,2575320988.0,489567.0,409677.0,367318.0,338510.0,943916.0,334952.0,1343095.0,5075806.0,3024160.0,3756352.0,10156026.0,10178724.0,9615528.0,10133578.0,4525781.0,4560737.0,7844121.0,9957391.0,9535305.0,9637968.0,10065930.0,930963.0,926022.0,869971.0,872059.0,989049.0,1150322.0,1261085.0,1250432.0,1167788.0,908468.0,6884979.0,4720145.0,1589294.0,2349140.0,3237299.0,4167365.0,8109575.0,10190136.0,10193080.0,10120761.0,10187722.0,7098390.0,7028341.0,9941405.0,9167423.0,10199638.0,10165218.0,10200000.0,3237299.0,4167365.0,8109575.0,10190136.0,10193080.0,10120761.0,10187722.0,1250432.0,1167788.0,908468.0,6884979.0,4720145.0,1589294.0,2349140.0,930963.0,926022.0,869971.0,872059.0,989049.0,1150322.0,1261085.0,4525781.0,4560737.0,7844121.0,9957391.0,9535305.0,9637968.0,10065930.0,5075806.0,3024160.0,3756352.0,10156026.0,10178724.0,9615528.0,10133578.0
anger,13171202.0,9186474.0,7549956.0,6272836.0,82125928.0,6717571.0,150367509.0,1345432828.0,447009067.0,715098728.0,2590543404.0,2596262848.0,2472973533.0,2574339082.0,1131639520.0,1081068119.0,2132305388.0,2566786977.0,2518747001.0,2528912313.0,2579505552.0,47663071.0,46604587.0,40231868.0,39776909.0,51422840.0,70333943.0,85038846.0,85717122.0,73724735.0,41458795.0,1912707351.0,1189638527.0,114769781.0,235205259.0,565815416.0,849583977.0,2247261679.0,2599260604.0,2599282893.0,2585336250.0,2598159974.0,1949945492.0,1933676981.0,2559178106.0,2476463727.0,2600995984.0,2592923627.0,2601000000.0,565815416.0,849583977.0,2247261679.0,2599260604.0,2599282893.0,2585336250.0,2598159974.0,85717122.0,73724735.0,41458795.0,1912707351.0,1189638527.0,114769781.0,235205259.0,47663071.0,46604587.0,40231868.0,39776909.0,51422840.0,70333943.0,85038846.0,1131639520.0,1081068119.0,2132305388.0,2566786977.0,2518747001.0,2528912313.0,2579505552.0,1345432828.0,447009067.0,715098728.0,2590543404.0,2596262848.0,2472973533.0,2574339082.0,665518.0,557884.0,497188.0,460500.0,956852.0,441155.0,1291439.0,6784248.0,3802095.0,4958810.0,10172902.0,10187774.0,9870781.0,10133630.0,6156620.0,6064749.0,8936972.0,10107633.0,9971409.0,10000781.0,10142610.0,1264515.0,1251075.0,1161308.0,1150521.0,1302212.0,1520265.0,1671974.0,1701712.0,1583753.0,1193079.0,8362543.0,6378449.0,1982409.0,2833087.0,4386264.0,5372677.0,9249527.0,10195188.0,10195727.0,10159434.0,10192704.0,8450756.0,8407215.0,10084962.0,9844683.0,10199992.0,10178197.0,10200000.0,4386264.0,5372677.0,9249527.0,10195188.0,10195727.0,10159434.0,10192704.0,1701712.0,1583753.0,1193079.0,8362543.0,6378449.0,1982409.0,2833087.0,1264515.0,1251075.0,1161308.0,1150521.0,1302212.0,1520265.0,1671974.0,6156620.0,6064749.0,8936972.0,10107633.0,9971409.0,10000781.0,10142610.0,6784248.0,3802095.0,4958810.0,10172902.0,10187774.0,9870781.0,10133630.0
anger,7772875.0,5392625.0,4557705.0,3717299.0,79023015.0,4517195.0,151003538.0,829476117.0,300303904.0,440209197.0,2584774203.0,2593308758.0,2376426165.0,2570687203.0,666694488.0,654116479.0,1822460088.0,2518526560.0,2380043702.0,2412449597.0,2556900315.0,28112879.0,27676685.0,24263830.0,24452527.0,31829749.0,43370655.0,52169517.0,50364600.0,43522076.0,25383381.0,1430635886.0,713694554.0,78907836.0,176190919.0,333879026.0,540076883.0,1894555471.0,2597530393.0,2598958736.0,2576312897.0,2597424887.0,1536112408.0,1508060764.0,2512796910.0,2248029688.0,2600555585.0,2588674412.0,2600772219.0,333879026.0,540076883.0,1894555471.0,2597530393.0,2598958736.0,2576312897.0,2597424887.0,50364600.0,43522076.0,25383381.0,1430635886.0,713694554.0,78907836.0,176190919.0,28112879.0,27676685.0,24263830.0,24452527.0,31829749.0,43370655.0,52169517.0,666694488.0,654116479.0,1822460088.0,2518526560.0,2380043702.0,2412449597.0,2556900315.0,829476117.0,300303904.0,440209197.0,2584774203.0,2593308758.0,2376426165.0,2570687203.0,493175.0,412761.0,370251.0,341055.0,935779.0,336915.0,1326212.0,5115249.0,3032420.0,3780239.0,10158277.0,10180074.0,9610075.0,10121409.0,4560156.0,4584695.0,7938796.0,9983462.0,9592714.0,9688049.0,10079969.0,938413.0,933521.0,876638.0,878181.0,996455.0,1159883.0,1271783.0,1259786.0,1177070.0,913125.0,6943952.0,4761148.0,1604160.0,2381433.0,3259988.0,4178759.0,8181123.0,10191095.0,10194862.0,10135733.0,10191433.0,7161372.0,7089566.0,9969416.0,9224236.0,10198705.0,10166784.0,10199365.0,3259988.0,4178759.0,8181123.0,10191095.0,10194862.0,10135733.0,10191433.0,1259786.0,1177070.0,913125.0,6943952.0,4761148.0,1604160.0,2381433.0,938413.0,933521.0,876638.0,878181.0,996455.0,1159883.0,1271783.0,4560156.0,4584695.0,7938796.0,9983462.0,9592714.0,9688049.0,10079969.0,5115249.0,3032420.0,3780239.0,10158277.0,10180074.0,9610075.0,10121409.0
anger,10798532.0,7491775.0,6181796.0,5123803.0,75767132.0,5575621.0,148212610.0,1149377429.0,369456218.0,584655876.0,2500091731.0,2542514515.0,2357529972.0,2537421509.0,925462434.0,882108292.0,1976238931.0,2354632696.0,2266270088.0,2281937353.0,2393807903.0,38981620.0,38069584.0,32822474.0,32312614.0,41794949.0,57245773.0,69229079.0,70041795.0,60324087.0,34095211.0,1811409642.0,983136491.0,97281059.0,205966023.0,462250029.0,704037881.0,2042995259.0,2529339694.0,2556038202.0,2461857841.0,2559287267.0,1842153160.0,1828007368.0,2320739673.0,2192717368.0,2543904928.0,2439426566.0,2561281129.0,462250029.0,704037881.0,2042995259.0,2529339694.0,2556038202.0,2461857841.0,2559287267.0,70041795.0,60324087.0,34095211.0,1811409642.0,983136491.0,97281059.0,205966023.0,38981620.0,38069584.0,32822474.0,32312614.0,41794949.0,57245773.0,69229079.0,925462434.0,882108292.0,1976238931.0,2354632696.0,2266270088.0,2281937353.0,2393807903.0,1149377429.0,369456218.0,584655876.0,2500091731.0,2542514515.0,2357529972.0,2537421509.0,581940.0,486725.0,435418.0,402199.0,929490.0,388591.0,1298696.0,6026597.0,3372248.0,4353056.0,9891001.0,10009733.0,9501088.0,9999889.0,5380522.0,5311538.0,8186679.0,9417858.0,9113282.0,9167855.0,9546559.0,1105830.0,1094998.0,1018438.0,1008950.0,1143105.0,1334597.0,1466941.0,1486161.0,1386381.0,1054211.0,7808890.0,5609349.0,1782031.0,2591185.0,3833697.0,4760573.0,8383061.0,9975570.0,10050798.0,9787487.0,10064423.0,7807866.0,7773638.0,9282431.0,8842948.0,10010994.0,9675320.0,10063669.0,3833697.0,4760573.0,8383061.0,9975570.0,10050798.0,9787487.0,10064423.0,1486161.0,1386381.0,1054211.0,7808890.0,5609349.0,1782031.0,2591185.0,1105830.0,1094998.0,1018438.0,1008950.0,1143105.0,1334597.0,1466941.0,5380522.0,5311538.0,8186679.0,9417858.0,9113282.0,9167855.0,9546559.0,6026597.0,3372248.0,4353056.0,9891001.0,10009733.0,9501088.0,9999889.0
anger,8861021.0,6128409.0,5125715.0,4192029.0,76560844.0,4827483.0,151059954.0,939146833.0,358319364.0,491955733.0,2574590017.0,2591025869.0,2385656499.0,2573489365.0,760721064.0,758256942.0,1847477576.0,2490571564.0,2398391024.0,2411592719.0,2525590934.0,32059412.0,31563731.0,27847234.0,27993422.0,36129003.0,49006771.0,58905235.0,57400185.0,49486471.0,30699768.0,1554779804.0,800814192.0,87029854.0,181221396.0,381703304.0,655749090.0,1952934536.0,2592298233.0,2597206041.0,2553666560.0,2594227813.0,1601533533.0,1577932622.0,2451230555.0,2272249777.0,2600875145.0,2566221827.0,2601000000.0,381703304.0,655749090.0,1952934536.0,2592298233.0,2597206041.0,2553666560.0,2594227813.0,57400185.0,49486471.0,30699768.0,1554779804.0,800814192.0,87029854.0,181221396.0,32059412.0,31563731.0,27847234.0,27993422.0,36129003.0,49006771.0,58905235.0,760721064.0,758256942.0,1847477576.0,2490571564.0,2398391024.0,2411592719.0,2525590934.0,939146833.0,358319364.0,491955733.0,2574590017.0,2591025869.0,2385656499.0,2573489365.0,524059.0,438491.0,392571.0,362401.0,932616.0,354535.0,1320368.0,5425467.0,3335718.0,3995387.0,10132673.0,10175025.0,9635739.0,10131617.0,4847164.0,4920802.0,8017662.0,9896742.0,9609822.0,9651697.0,9998170.0,997108.0,992555.0,936028.0,938294.0,1060623.0,1230581.0,1347617.0,1338937.0,1252041.0,1003208.0,7285710.0,5050178.0,1691572.0,2442450.0,3472308.0,4603388.0,8330968.0,10177501.0,10190499.0,10075614.0,10183211.0,7324533.0,7264174.0,9770427.0,9230057.0,10199723.0,10108151.0,10200000.0,3472308.0,4603388.0,8330968.0,10177501.0,10190499.0,10075614.0,10183211.0,1338937.0,1252041.0,1003208.0,7285710.0,5050178.0,1691572.0,2442450.0,997108.0,992555.0,936028.0,938294.0,1060623.0,1230581.0,1347617.0,4847164.0,4920802.0,8017662.0,9896742.0,9609822.0,9651697.0,9998170.0,5425467.0,3335718.0,3995387.0,10132673.0,10175025.0,9635739.0,10131617.0
anger,13264827.0,9220107.0,7622506.0,6293768.0,97330209.0,6944778.0,179435105.0,1346092860.0,508708281.0,737285699.0,2593989895.0,2598095281.0,2496433240.0,2585989855.0,1140434992.0,1126733818.0,2101547341.0,2567793582.0,2518293409.0,2526953085.0,2577064675.0,48044850.0,47229398.0,41425678.0,41617337.0,53813270.0,73067282.0,87932738.0,86192377.0,74194998.0,44775859.0,1921811632.0,1196266408.0,125222388.0,260252082.0,572316433.0,929851635.0,2216095085.0,2598789603.0,2599947015.0,2590164793.0,2599590361.0,1933241907.0,1917050731.0,2562663246.0,2477211490.0,2601000000.0,2588293172.0,2601000000.0,572316433.0,929851635.0,2216095085.0,2598789603.0,2599947015.0,2590164793.0,2599590361.0,86192377.0,74194998.0,44775859.0,1921811632.0,1196266408.0,125222388.0,260252082.0,48044850.0,47229398.0,41425678.0,41617337.0,53813270.0,73067282.0,87932738.0,1140434992.0,1126733818.0,2101547341.0,2567793582.0,2518293409.0,2526953085.0,2577064675.0,1346092860.0,508708281.0,737285699.0,2593989895.0,2598095281.0,2496433240.0,2585989855.0,664301.0,556533.0,496056.0,459572.0,1044511.0,442586.0,1418215.0,6756238.0,4090035.0,5036069.0,10181921.0,10192577.0,9933648.0,10162955.0,6144582.0,6188748.0,8849173.0,10110008.0,9969941.0,9992305.0,10135777.0,1262914.0,1253932.0,1175144.0,1175285.0,1329094.0,1543542.0,1692444.0,1698331.0,1583644.0,1242497.0,8386848.0,6375460.0,2066440.0,2960532.0,4396283.0,5647543.0,9175003.0,10194345.0,10197341.0,10171739.0,10196701.0,8386103.0,8344165.0,10090434.0,9852544.0,10200000.0,10165362.0,10200000.0,4396283.0,5647543.0,9175003.0,10194345.0,10197341.0,10171739.0,10196701.0,1698331.0,1583644.0,1242497.0,8386848.0,6375460.0,2066440.0,2960532.0,1262914.0,1253932.0,1175144.0,1175285.0,1329094.0,1543542.0,1692444.0,6144582.0,6188748.0,8849173.0,10110008.0,9969941.0,9992305.0,10135777.0,6756238.0,4090035.0,5036069.0,10181921.0,10192577.0,9933648.0,10162955.0
anger,18277123.0,12873625.0,10389271.0,8783399.0,98393283.0,9162084.0,188110002.0,1783477972.0,575956460.0,984897347.0,2600633585.0,2600988248.0,2558975845.0,2593809665.0,1580810224.0,1476496056.0,2390471143.0,2597352738.0,2580978606.0,2582709249.0,2598597341.0,66618578.0,64923968.0,55778546.0,54714608.0,70602921.0,96401649.0,117084752.0,119969736.0,103080094.0,56176003.0,2226823467.0,1641666053.0,155834314.0,316388395.0,789093277.0,1126912328.0,2483916102.0,2601000000.0,2601000000.0,2600569008.0,2600876283.0,2258702711.0,2244662910.0,2599536530.0,2574046016.0,2601000000.0,2601000000.0,2601000000.0,789093277.0,1126912328.0,2483916102.0,2601000000.0,2601000000.0,2600569008.0,2600876283.0,119969736.0,103080094.0,56176003.0,2226823467.0,1641666053.0,155834314.0,316388395.0,66618578.0,64923968.0,55778546.0,54714608.0,70602921.0,96401649.0,117084752.0,1580810224.0,1476496056.0,2390471143.0,2597352738.0,2580978606.0,2582709249.0,2598597341.0,1783477972.0,575956460.0,984897347.0,2600633585.0,2600988248.0,2558975845.0,2593809665.0,811457.0,682835.0,605231.0,563675.0,1106511.0,534862.0,1466516.0,8090780.0,4476558.0,6011725.0,10199123.0,10199976.0,10097115.0,10183241.0,7529074.0,7331248.0,9659609.0,10190982.0,10149198.0,10152883.0,10194085.0,1546060.0,1526002.0,1412532.0,1395008.0,1577915.0,1839661.0,2026866.0,2081636.0,1934568.0,1432243.0,9277311.0,7746427.0,2371564.0,3373405.0,5354401.0,6392496.0,9907304.0,10200000.0,10200000.0,10198974.0,10199733.0,9349867.0,9315684.0,10196898.0,10130574.0,10200000.0,10200000.0,10200000.0,5354401.0,6392496.0,9907304.0,10200000.0,10200000.0,10198974.0,10199733.0,2081636.0,1934568.0,1432243.0,9277311.0,7746427.0,2371564.0,3373405.0,1546060.0,1526002.0,1412532.0,1395008.0,1577915.0,1839661.0,2026866.0,7529074.0,7331248.0,9659609.0,10190982.0,10149198.0,10152883.0,10194085.0,8090780.0,4476558.0,6011725.0,10199123.0,10199976.0,10097115.0,10183241.0
anger,18525371.0,13057807.0,10497852.0,8903690.0,89078339.0,9084688.0,174706478.0,1807438953.0,566483125.0,984151443.0,2600454779.0,2600969408.0,2561413912.0,2593896696.0,1602861256.0,1490206147.0,2396196878.0,2597895141.0,2583446016.0,2585712223.0,2598777473.0,67529828.0,65653989.0,56061146.0,54555416.0,70199561.0,96071707.0,116949256.0,121704681.0,104479414.0,56288124.0,2240019387.0,1664287675.0,150189919.0,297572911.0,799656374.0,1130992641.0,2486353962.0,2601000000.0,2601000000.0,2600688293.0,2600987875.0,2267158524.0,2253734256.0,2598197589.0,2579094784.0,2601000000.0,2601000000.0,2601000000.0,799656374.0,1130992641.0,2486353962.0,2601000000.0,2601000000.0,2600688293.0,2600987875.0,121704681.0,104479414.0,56288124.0,2240019387.0,1664287675.0,150189919.0,297572911.0,67529828.0,65653989.0,56061146.0,54555416.0,70199561.0,96071707.0,116949256.0,1602861256.0,1490206147.0,2396196878.0,2597895141.0,2583446016.0,2585712223.0,2598777473.0,1807438953.0,566483125.0,984151443.0,2600454779.0,2600969408.0,2561413912.0,2593896696.0,818043.0,688501.0,610328.0,568432.0,1071725.0,537326.0,1425580.0,8154251.0,4462981.0,6019725.0,10198677.0,10199936.0,10103226.0,10183310.0,7592510.0,7377317.0,9678020.0,10192125.0,10155410.0,10160639.0,10194185.0,1558830.0,1536983.0,1419040.0,1396558.0,1577559.0,1841049.0,2030486.0,2099235.0,1950074.0,1437510.0,9312357.0,7812279.0,2346375.0,3304985.0,5396644.0,6419655.0,9917948.0,10200000.0,10200000.0,10199289.0,10199975.0,9372228.0,9339320.0,10193501.0,10143554.0,10200000.0,10200000.0,10200000.0,5396644.0,6419655.0,9917948.0,10200000.0,10200000.0,10199289.0,10199975.0,2099235.0,1950074.0,1437510.0,9312357.0,7812279.0,2346375.0,3304985.0,1558830.0,1536983.0,1419040.0,1396558.0,1577559.0,1841049.0,2030486.0,7592510.0,7377317.0,9678020.0,10192125.0,10155410.0,10160639.0,10194185.0,8154251.0,4462981.0,6019725.0,10198677.0,10199936.0,10103226.0,10183310.0
anger,13130366.0,9128695.0,7554564.0,6229215.0,97121265.0,6913325.0,180251053.0,1332137828.0,506134924.0,730472761.0,2594977668.0,2599453909.0,2492098141.0,2587727979.0,1129227854.0,1117057802.0,2085829218.0,2565265385.0,2514935263.0,2524435088.0,2576163294.0,47571755.0,46784268.0,41062033.0,41308006.0,53389203.0,72458458.0,87187053.0,85335874.0,73465069.0,44503661.0,1904127674.0,1184111603.0,124137841.0,257671479.0,566787169.0,924192930.0,2202060050.0,2598698092.0,2599638207.0,2588608322.0,2599772585.0,1914933028.0,1898621882.0,2562045454.0,2472468786.0,2600975927.0,2588606445.0,2601000000.0,566787169.0,924192930.0,2202060050.0,2598698092.0,2599638207.0,2588608322.0,2599772585.0,85335874.0,73465069.0,44503661.0,1904127674.0,1184111603.0,124137841.0,257671479.0,47571755.0,46784268.0,41062033.0,41308006.0,53389203.0,72458458.0,87187053.0,1129227854.0,1117057802.0,2085829218.0,2565265385.0,2514935263.0,2524435088.0,2576163294.0,1332137828.0,506134924.0,730472761.0,2594977668.0,2599453909.0,2492098141.0,2587727979.0,659348.0,552545.0,492562.0,456113.0,1044069.0,439611.0,1421629.0,6706576.0,4071440.0,5002055.0,10184854.0,10196257.0,9924825.0,10167171.0,6099904.0,6147824.0,8806068.0,10103185.0,9959681.0,9985612.0,10133116.0,1253739.0,1244984.0,1167161.0,1167780.0,1320283.0,1532940.0,1680795.0,1686042.0,1572307.0,1235885.0,8334910.0,6329105.0,2055411.0,2944643.0,4365093.0,5617794.0,9137084.0,10193980.0,10196685.0,10167382.0,10197061.0,8333542.0,8291000.0,10089224.0,9839424.0,10199951.0,10166455.0,10200000.0,4365093.0,5617794.0,9137084.0,10193980.0,10196685.0,10167382.0,10197061.0,1686042.0,1572307.0,1235885.0,8334910.0,6329105.0,2055411.0,2944643.0,1253739.0,1244984.0,1167161.0,1167780.0,1320283.0,1532940.0,1680795.0,6099904.0,6147824.0,8806068.0,10103185.0,9959681.0,9985612.0,10133116.0,6706576.0,4071440.0,5002055.0,10184854.0,10196257.0,9924825.0,10167171.0
anger,10415700.0,7229249.0,5963121.0,4943052.0,72960540.0,5367347.0,143286825.0,1109446063.0,358492845.0,565233621.0,2497003690.0,2542311968.0,2345075986.0,2538610162.0,892936328.0,851827504.0,1934219571.0,2341693263.0,2245986051.0,2262994912.0,2383899419.0,37609210.0,36751620.0,31697733.0,31225003.0,40385294.0,55312307.0,66883629.0,67580789.0,58208005.0,32941309.0,1761839865.0,948482010.0,94828059.0,200733793.0,446077207.0,680860631.0,1998439163.0,2530490537.0,2557693049.0,2460570418.0,2561853853.0,1797211610.0,1782851464.0,2302588500.0,2161971167.0,2541525623.0,2434367873.0,2556921893.0,446077207.0,680860631.0,1998439163.0,2530490537.0,2557693049.0,2460570418.0,2561853853.0,67580789.0,58208005.0,32941309.0,1761839865.0,948482010.0,94828059.0,200733793.0,37609210.0,36751620.0,31697733.0,31225003.0,40385294.0,55312307.0,66883629.0,892936328.0,851827504.0,1934219571.0,2341693263.0,2245986051.0,2262994912.0,2383899419.0,1109446063.0,358492845.0,565233621.0,2497003690.0,2542311968.0,2345075986.0,2538610162.0,567152.0,474465.0,424473.0,392122.0,911630.0,379029.0,1276239.0,5875775.0,3302067.0,4249535.0,9886416.0,10014078.0,9470374.0,10006792.0,5244888.0,5182374.0,8050545.0,9380441.0,9051715.0,9109864.0,9518567.0,1078008.0,1067836.0,993611.0,984727.0,1115522.0,1302273.0,1431217.0,1448759.0,1351613.0,1029395.0,7647923.0,5468348.0,1749805.0,2548149.0,3737755.0,4650647.0,8241039.0,9981019.0,10060083.0,9788160.0,10076407.0,7656574.0,7621290.0,9228620.0,8747335.0,10000107.0,9661643.0,10050439.0,3737755.0,4650647.0,8241039.0,9981019.0,10060083.0,9788160.0,10076407.0,1448759.0,1351613.0,1029395.0,7647923.0,5468348.0,1749805.0,2548149.0,1078008.0,1067836.0,993611.0,984727.0,1115522.0,1302273.0,1431217.0,5244888.0,5182374.0,8050545.0,9380441.0,9051715.0,9109864.0,9518567.0,5875775.0,3302067.0,4249535.0,9886416.0,10014078.0,9470374.0,10006792.0
anger,9582054.0,6620747.0,5528728.0,4511767.0,81288914.0,5165185.0,159359261.0,1017650856.0,407321515.0,529734154.0,2537643520.0,2559976932.0,2377967352.0,2546274021.0,822936569.0,830886879.0,1897857934.0,2450853987.0,2356447320.0,2365383756.0,2479098295.0,34697049.0,34267022.0,30350025.0,30656415.0,39512289.0,53454071.0,64153508.0,62023308.0,53539206.0,34443126.0,1684046589.0,862169796.0,94538295.0,195107958.0,413309801.0,737143461.0,1991763699.0,2559169121.0,2567054604.0,2519149609.0,2566700005.0,1691904039.0,1672261872.0,2418510058.0,2246030978.0,2564319703.0,2525075279.0,2568282654.0,413309801.0,737143461.0,1991763699.0,2559169121.0,2567054604.0,2519149609.0,2566700005.0,62023308.0,53539206.0,34443126.0,1684046589.0,862169796.0,94538295.0,195107958.0,34697049.0,34267022.0,30350025.0,30656415.0,39512289.0,53454071.0,64153508.0,822936569.0,830886879.0,1897857934.0,2450853987.0,2356447320.0,2365383756.0,2479098295.0,1017650856.0,407321515.0,529734154.0,2537643520.0,2559976932.0,2377967352.0,2546274021.0,545900.0,457073.0,409270.0,377403.0,955340.0,368739.0,1342961.0,5655418.0,3570457.0,4160052.0,9998508.0,10059514.0,9573248.0,10027219.0,5047303.0,5162257.0,8092258.0,9736297.0,9446078.0,9472312.0,9821709.0,1038867.0,1036720.0,979731.0,984111.0,1110713.0,1285425.0,1406066.0,1394492.0,1306936.0,1066390.0,7593119.0,5264746.0,1772273.0,2542568.0,3621661.0,4900169.0,8379023.0,10054531.0,10079208.0,9946543.0,10081021.0,7504331.0,7456010.0,9629266.0,9112564.0,10065151.0,9947113.0,10078626.0,3621661.0,4900169.0,8379023.0,10054531.0,10079208.0,9946543.0,10081021.0,1394492.0,1306936.0,1066390.0,7593119.0,5264746.0,1772273.0,2542568.0,1038867.0,1036720.0,979731.0,984111.0,1110713.0,1285425.0,1406066.0,5047303.0,5162257.0,8092258.0,9736297.0,9446078.0,9472312.0,9821709.0,5655418.0,3570457.0,4160052.0,9998508.0,10059514.0,9573248.0,10027219.0
anger,17071248.0,11984582.0,9843138.0,8207344.0,126154701.0,9351300.0,213917694.0,1658187797.0,614847265.0,946614924.0,2588139183.0,2595499952.0,2468376052.0,2585068820.0,1479959677.0,1419385627.0,2189672046.0,2541776297.0,2448675695.0,2467478161.0,2564504489.0,62529542.0,61641930.0,54263461.0,54618968.0,70810489.0,95831722.0,115570881.0,111841860.0,96684481.0,56219623.0,2098383690.0,1528661375.0,157475629.0,325337255.0,738881434.0,1117687560.0,2265264095.0,2598824161.0,2599945486.0,2582193484.0,2597992633.0,2083062176.0,2073903184.0,2532514644.0,2386617641.0,2601000000.0,2592201008.0,2601000000.0,738881434.0,1117687560.0,2265264095.0,2598824161.0,2599945486.0,2582193484.0,2597992633.0,111841860.0,96684481.0,56219623.0,2098383690.0,1528661375.0,157475629.0,325337255.0,62529542.0,61641930.0,54263461.0,54618968.0,70810489.0,95831722.0,115570881.0,1479959677.0,1419385627.0,2189672046.0,2541776297.0,2448675695.0,2467478161.0,2564504489.0,1658187797.0,614847265.0,946614924.0,2588139183.0,2595499952.0,2468376052.0,2585068820.0,756736.0,636812.0,565194.0,525892.0,1182579.0,511400.0,1535104.0,7538633.0,4473331.0,5715532.0,10167915.0,10186478.0,9846926.0,10159922.0,7024539.0,6965113.0,8966396.0,10042863.0,9777253.0,9831313.0,10102867.0,1446174.0,1437478.0,1348855.0,1348896.0,1528179.0,1772980.0,1946267.0,1941708.0,1814351.0,1390301.0,8747666.0,7237305.0,2319503.0,3322663.0,5013774.0,6199900.0,9190677.0,10194425.0,10197456.0,10151112.0,10192647.0,8675642.0,8653564.0,10019784.0,9587595.0,10200000.0,10177812.0,10200000.0,5013774.0,6199900.0,9190677.0,10194425.0,10197456.0,10151112.0,10192647.0,1941708.0,1814351.0,1390301.0,8747666.0,7237305.0,2319503.0,3322663.0,1446174.0,1437478.0,1348855.0,1348896.0,1528179.0,1772980.0,1946267.0,7024539.0,6965113.0,8966396.0,10042863.0,9777253.0,9831313.0,10102867.0,7538633.0,4473331.0,5715532.0,10167915.0,10186478.0,9846926.0,10159922.0
